age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29.2,4.0,15337.5,15.0,9.0,4.0,9.0,1.0,4.0,0.0,0.0,0.0,37.0,38.0,0.0
48.5,4.0,194987.5,15.0,14.0,2.0,3.0,0.0,4.0,1.0,658.5,1.3,45.6,38.0,1.0
32.5,4.0,270106.6,15.0,9.0,2.0,1.0,0.0,4.0,1.0,204.5,0.0,40.4,38.0,0.0
25.0,4.0,187976.2,15.0,10.0,4.0,0.0,1.0,4.0,1.0,0.0,0.6,50.3,38.0,0.0
35.6,4.0,13769.0,11.0,9.0,4.0,6.0,3.0,4.0,0.0,125.6,0.0,38.0,0.0,0.0
36.9,4.0,141788.6,15.0,13.0,2.0,2.0,0.0,4.0,1.0,241.6,2.9,49.7,38.0,1.0
47.3,4.0,152913.8,15.0,9.0,4.0,7.0,1.0,4.0,0.0,7.9,0.0,36.1,38.0,0.0
24.3,4.0,153966.0,15.0,13.0,4.0,13.0,3.0,4.0,0.0,0.0,0.6,36.0,38.0,0.0
29.1,0.0,258235.1,15.0,9.0,4.0,9.0,1.0,4.0,0.0,0.0,0.6,38.7,38.0,0.0
33.3,4.0,153738.7,15.0,10.0,0.0,1.0,4.0,4.0,0.0,357.4,1.0,40.3,38.0,0.0
57.1,7.0,241937.1,15.0,9.0,0.0,7.0,4.0,4.0,0.0,57.6,0.3,34.2,38.0,0.0
21.6,4.0,202400.3,15.0,10.0,4.0,7.0,3.0,4.0,1.0,95.4,0.0,35.0,38.0,0.0
39.0,2.0,216464.7,15.0,11.1,2.0,0.0,0.0,4.0,1.0,0.0,0.6,39.9,38.0,0.0
38.5,4.0,270056.0,15.0,13.0,2.0,9.0,0.0,4.0,1.0,0.0,1939.3,41.6,38.0,1.0
36.3,4.0,291955.9,15.0,13.0,0.0,0.0,4.0,4.0,1.0,40.8,0.0,44.9,25.0,0.0
35.1,4.0,312940.0,15.0,6.1,2.0,13.0,0.0,2.0,1.0,3655.2,951.9,40.7,38.0,0.0
47.7,4.0,198030.4,15.0,10.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,47.0,0.0,0.0
35.8,4.0,228736.2,15.0,10.0,2.0,11.0,0.0,4.0,1.0,1041.1,21.2,44.9,38.0,0.0
48.4,4.0,181168.3,15.0,13.0,0.0,0.0,1.0,4.0,0.0,218.0,0.4,47.0,38.0,0.0
30.9,2.0,175676.4,15.0,10.0,4.0,1.0,3.0,4.0,0.0,42.6,0.0,55.3,38.0,0.0
31.9,4.0,164259.0,11.0,9.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,41.1,0.0,0.0
47.9,0.0,181308.6,15.0,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.9,39.2,38.0,0.0
23.5,4.0,112268.0,15.0,9.0,4.0,2.0,1.0,4.0,1.0,359.0,0.0,41.1,38.0,0.0
43.0,4.0,300965.2,15.0,10.0,4.0,6.0,4.0,2.0,1.0,171.0,0.0,41.8,38.0,0.0
37.5,4.0,202749.5,15.0,4.9,4.0,13.0,4.0,4.0,0.0,0.0,0.0,39.7,38.0,0.0
23.6,4.0,135093.2,15.0,12.9,4.0,2.0,1.0,4.0,1.0,0.0,0.0,43.8,38.0,0.0
40.7,4.0,138233.3,15.0,11.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,40.9,38.0,0.0
17.2,4.0,262725.9,15.0,6.9,4.0,2.0,4.0,4.0,0.0,4.6,0.0,22.8,38.0,0.0
37.3,4.0,179533.7,15.0,6.1,0.0,7.0,4.0,4.0,1.0,389.4,0.0,68.9,38.0,0.0
23.8,4.0,212483.6,15.0,13.0,4.0,6.0,4.0,4.0,0.0,69.4,0.1,38.0,38.0,0.0
41.0,7.0,348910.4,15.0,9.0,2.0,9.0,0.0,4.0,1.0,44.6,0.0,34.3,38.0,0.0
47.0,5.0,124033.2,15.0,11.0,2.0,6.0,0.0,4.0,1.0,2254.6,0.0,39.9,38.0,1.0
57.3,4.0,109806.4,15.0,14.1,2.0,0.0,0.0,4.0,1.0,4075.5,0.0,42.3,38.0,1.0
45.4,4.0,123415.3,15.0,10.0,2.0,2.0,0.0,4.0,1.0,2620.9,0.8,41.3,38.0,1.0
32.3,4.0,267784.4,15.0,10.0,2.0,7.0,0.0,4.0,1.0,76.8,0.0,57.4,38.0,0.0
55.3,2.0,128439.1,15.0,5.7,0.0,3.0,1.0,4.0,1.0,36.1,0.3,48.4,38.0,0.0
37.7,4.0,234826.4,15.0,2.8,0.0,6.0,4.0,4.0,0.0,0.0,0.0,38.6,25.0,0.0
53.1,4.0,72978.6,15.0,8.3,0.0,13.0,1.0,4.0,1.0,61.0,0.0,39.8,38.0,0.0
27.9,4.0,58830.0,15.0,10.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,48.6,38.0,0.0
44.6,4.0,79463.6,15.0,13.0,2.0,0.0,5.0,4.0,0.0,236.3,0.0,38.6,38.0,0.0
34.5,4.0,366464.2,15.0,10.0,2.0,9.0,0.0,4.0,1.0,244.4,0.0,44.5,38.0,1.0
31.3,4.0,251120.3,15.0,9.0,0.0,2.0,1.0,4.0,0.0,62.7,1.9,40.8,38.0,0.0
47.8,4.0,137473.2,15.0,13.0,2.0,13.0,0.0,2.0,1.0,0.0,1694.5,38.6,38.0,0.0
41.0,2.0,203000.2,15.0,12.6,2.0,2.0,0.0,4.0,1.0,264.6,1.6,61.4,38.0,1.0
49.4,4.0,97754.0,15.0,9.0,2.0,2.0,0.0,4.0,1.0,379.1,0.0,41.1,38.0,0.0
37.8,4.0,198440.2,0.0,12.4,2.0,2.0,0.0,4.0,1.0,0.0,0.0,44.1,0.0,1.0
31.0,4.0,155543.3,15.0,9.0,4.0,2.0,3.0,2.0,1.0,54.5,0.8,37.9,38.0,0.0
30.7,4.0,72841.3,15.0,9.5,2.0,0.0,3.0,4.0,1.0,383.4,0.0,41.6,38.0,0.0
41.4,4.0,148001.7,15.0,12.0,2.0,3.0,0.0,4.0,1.0,0.0,1.1,42.9,38.0,0.0
29.1,4.0,101048.1,15.0,9.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
58.8,4.0,128335.2,15.0,13.0,2.0,11.0,0.0,4.0,1.0,0.0,1919.0,58.4,38.0,0.0
30.4,6.0,62470.3,15.0,9.0,2.0,5.0,0.0,0.0,1.0,30.6,0.4,27.2,38.0,0.0
65.7,6.0,73696.5,15.0,9.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,44.5,38.0,0.0
31.1,4.0,219233.2,15.0,9.0,2.0,2.0,0.0,4.0,1.0,111.8,0.0,39.3,38.0,0.0
53.2,4.0,172217.7,15.0,13.0,0.0,0.0,1.0,4.0,1.0,138.8,1217.1,41.5,38.0,0.0
26.2,4.0,110072.4,15.0,9.0,2.0,10.0,3.0,4.0,1.0,0.0,0.0,39.6,38.0,0.0
55.5,4.0,203785.0,15.0,11.0,6.0,3.0,0.0,4.0,0.0,3420.4,0.6,44.8,38.0,1.0
26.7,4.0,298228.7,15.0,11.3,4.0,2.0,3.0,4.0,0.0,974.2,0.0,37.7,38.0,0.0
22.7,4.0,187627.6,15.0,9.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,42.0,38.0,0.0
51.1,0.0,160275.8,15.0,9.0,2.0,0.0,0.0,4.0,1.0,414.1,0.2,45.0,38.0,1.0
43.0,4.0,211799.8,15.0,10.0,2.0,2.0,0.0,4.0,1.0,380.2,0.2,38.9,38.0,0.0
49.2,4.0,368734.0,15.0,11.7,2.0,3.0,0.0,4.0,1.0,1335.4,0.5,44.4,38.0,1.0
25.0,4.0,196662.7,15.0,13.0,2.0,5.0,3.0,4.0,1.0,300.4,0.2,40.5,38.0,0.0
29.6,4.0,64693.6,15.0,6.0,4.0,7.0,4.0,4.0,0.0,44.2,0.7,35.0,38.0,0.0
24.0,0.0,247785.0,15.0,13.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,13.6,38.0,0.0
51.1,4.0,125453.6,15.0,9.4,0.0,0.0,4.0,3.0,0.0,0.0,0.0,24.7,38.0,0.0
20.3,4.0,183291.0,15.0,10.0,4.0,0.0,3.0,4.0,1.0,155.0,0.0,39.9,38.0,0.0
17.5,4.0,163241.2,15.0,7.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,31.3,38.0,0.0
60.2,6.0,142544.1,15.0,9.0,0.0,13.0,1.0,4.0,1.0,144.0,0.7,30.2,38.0,0.0
70.1,4.0,136364.5,15.0,8.6,0.0,13.0,1.0,4.0,0.0,1376.9,0.0,51.6,38.0,0.0
25.2,4.0,126658.3,15.0,8.2,4.0,0.0,1.0,4.0,1.0,55.1,0.3,28.3,38.0,0.0
38.2,4.0,157227.3,15.0,7.0,2.0,7.0,0.0,4.0,1.0,0.0,2.0,36.3,38.0,0.0
44.4,4.0,90325.2,15.0,15.6,2.0,3.0,0.0,4.0,1.0,2990.3,0.6,43.6,38.0,1.0
39.6,0.0,169746.5,15.0,13.0,2.0,0.0,0.0,4.0,1.0,175.1,0.0,49.0,38.0,1.0
36.8,4.0,431518.7,15.0,10.0,2.0,2.0,0.0,4.0,1.0,1439.1,0.7,43.5,38.0,0.0
45.8,4.0,187107.6,15.0,10.0,2.0,3.0,0.0,4.0,1.0,2060.1,0.0,42.1,38.0,1.0
38.6,4.0,174475.9,15.0,10.0,2.0,5.0,0.0,4.0,1.0,258.7,0.5,50.4,38.0,0.0
21.0,4.0,235376.6,15.0,10.0,4.0,11.0,0.0,4.0,1.0,0.0,0.0,36.1,38.0,0.0
22.8,1.0,170502.7,15.0,10.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,37.8,38.0,0.0
53.0,4.0,71658.8,15.0,11.7,2.0,0.0,0.0,4.0,1.0,12061.2,0.2,43.0,38.0,1.0
35.0,4.0,128773.3,15.0,6.8,0.0,6.0,4.0,4.0,0.0,17.6,1.5,40.0,38.0,0.0
32.2,4.0,186911.0,15.0,6.0,2.0,1.0,0.0,4.0,0.0,18.5,479.0,33.2,4.0,0.0
19.2,5.0,71313.9,15.0,6.9,4.0,7.0,3.0,4.0,1.0,0.0,0.8,24.3,38.0,0.0
24.2,4.0,172175.0,15.0,10.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,40.4,0.0,0.0
59.9,4.0,125345.9,15.0,9.0,2.0,3.0,0.0,4.0,1.0,486.2,1.5,40.4,38.0,1.0
44.9,4.0,131810.1,15.0,9.0,2.0,11.0,0.0,4.0,1.0,371.0,0.0,42.1,38.0,0.0
57.9,4.0,132625.5,15.0,9.0,2.0,1.0,0.0,4.0,0.0,753.6,0.0,42.4,38.0,1.0
42.4,4.0,135036.0,15.0,10.9,0.0,0.0,1.0,4.0,1.0,135.3,2.7,40.1,38.0,0.0
32.2,4.0,164921.3,15.0,9.2,4.0,2.0,0.0,4.0,1.0,227.9,0.0,39.4,38.0,0.0
51.3,7.0,209452.5,15.0,14.0,2.0,9.0,0.0,4.0,1.0,624.8,0.0,39.0,38.0,1.0
48.0,0.0,175916.6,15.0,13.0,2.0,3.0,0.0,4.0,1.0,120.3,30.7,42.0,38.0,0.0
36.3,1.0,187817.8,15.0,9.9,2.0,6.0,0.0,4.0,1.0,0.0,0.9,42.4,38.0,0.0
20.2,4.0,259158.8,15.0,10.0,4.0,2.0,3.0,2.0,1.0,0.0,2.5,17.9,38.0,0.0
23.5,0.0,317037.0,15.0,10.0,0.0,0.0,0.0,4.0,0.0,124.6,0.0,40.6,38.0,0.0
24.3,7.0,164628.8,15.0,11.0,4.0,1.0,3.0,2.0,1.0,60.8,0.1,36.1,38.0,0.0
54.4,6.0,178233.6,15.0,10.0,2.0,11.0,0.0,4.0,1.0,219.6,0.0,45.1,38.0,0.0
41.0,4.0,168700.2,15.0,10.0,2.0,0.0,0.0,4.0,1.0,303.7,0.0,48.1,38.0,1.0
22.9,4.0,177758.3,0.0,6.4,4.0,11.0,3.0,4.0,1.0,9.0,0.5,32.8,0.0,0.0
41.4,6.0,202293.6,15.0,13.1,2.0,9.0,0.0,4.0,1.0,0.0,0.0,54.0,38.0,1.0
26.3,4.0,198106.0,15.0,5.9,4.0,7.0,0.0,4.0,1.0,56.9,0.5,55.6,38.0,0.0
38.7,4.0,202157.1,15.0,15.6,3.0,9.0,4.0,4.0,0.0,162.0,0.0,39.5,38.0,0.0
37.6,4.0,226991.4,0.0,6.1,2.0,11.0,0.0,4.0,1.0,38.8,0.2,45.0,0.0,0.0
53.2,4.0,172340.3,15.0,9.0,2.0,1.0,0.0,4.0,1.0,92.6,0.0,41.0,38.0,0.0
26.7,4.0,191940.5,15.0,13.0,4.0,1.0,0.0,4.0,1.0,0.0,0.4,40.1,38.0,0.0
23.4,4.0,224210.6,15.0,13.0,4.0,11.0,1.0,4.0,1.0,120.5,0.6,30.1,38.0,0.0
50.2,0.0,284490.1,15.0,14.0,2.0,0.0,0.0,4.0,1.0,2511.4,0.3,40.3,38.0,1.0
51.8,2.0,121324.8,15.0,6.0,2.0,4.0,0.0,4.0,1.0,423.5,0.0,39.5,38.0,0.0
22.6,0.0,63351.8,15.0,7.5,4.0,0.0,1.0,4.0,1.0,141.9,0.0,40.1,38.0,0.0
45.8,0.0,366152.9,15.0,12.1,2.0,1.0,0.0,4.0,1.0,0.0,0.6,33.8,38.0,0.0
54.5,4.0,231041.8,15.0,10.0,2.0,3.0,0.0,4.0,1.0,313.6,0.0,39.8,38.0,0.0
45.1,4.0,204891.9,15.0,13.0,2.0,0.0,0.0,4.0,1.0,186.5,7.6,41.3,38.0,0.0
32.9,4.0,226836.4,15.0,9.0,2.0,0.0,0.0,4.0,1.0,82.2,1.3,41.2,38.0,0.0
36.8,2.0,160328.1,15.0,13.0,4.0,1.0,4.0,4.0,0.0,28.0,0.0,43.5,38.0,0.0
41.0,4.0,166801.5,15.0,9.1,0.0,11.0,4.0,4.0,0.0,91.3,0.0,33.8,38.0,0.0
22.5,0.0,306951.8,15.0,13.0,4.0,12.0,3.0,2.0,0.0,0.0,0.0,32.8,38.0,0.0
50.7,1.0,156211.9,15.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.8,40.0,38.0,0.0
36.5,4.0,285511.0,11.0,9.0,2.0,13.0,0.0,4.0,1.0,557.2,1.5,52.2,0.0,1.0
47.3,0.0,152304.7,15.0,14.0,2.0,11.0,5.0,4.0,0.0,1010.8,0.4,31.5,38.0,1.0
43.9,0.0,223448.7,15.0,13.0,2.0,9.0,0.0,4.0,1.0,351.8,0.0,38.0,38.0,1.0
29.9,4.0,249259.6,15.0,9.0,4.0,0.0,0.0,4.0,1.0,185.3,0.0,18.6,38.0,0.0
27.6,4.0,248644.8,15.0,6.0,2.0,2.0,5.0,4.0,0.0,11.8,0.0,41.8,38.0,0.0
58.3,4.0,148457.0,15.0,9.9,0.0,6.0,4.0,4.0,0.0,0.0,0.3,39.7,38.0,0.0
27.0,4.0,198366.6,15.0,9.0,0.0,0.0,3.0,4.0,1.0,17.8,0.0,40.6,38.0,0.0
34.4,4.0,248448.9,15.0,10.0,0.0,5.0,1.0,2.0,0.0,112.9,0.6,39.1,38.0,0.0
44.0,4.0,213135.1,15.0,9.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,42.6,38.0,1.0
40.2,4.0,172935.2,15.0,12.0,2.0,11.0,0.0,2.0,1.0,186.5,0.0,52.4,38.0,0.0
40.4,4.0,130401.9,15.0,10.0,2.0,6.0,0.0,4.0,1.0,1140.0,0.0,40.0,38.0,1.0
17.6,4.0,188059.4,15.0,7.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,10.2,38.0,0.0
29.8,4.0,194210.3,15.0,6.0,2.0,0.0,0.0,4.0,1.0,295.3,0.0,40.5,25.0,0.0
36.4,4.0,83218.8,15.0,13.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,40.8,38.0,0.0
35.0,5.0,112438.1,15.0,13.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,58.6,38.0,1.0
39.1,6.0,300073.6,15.0,9.0,0.0,7.0,4.0,2.0,0.0,0.0,1.2,40.3,38.0,0.0
41.4,4.0,212018.7,15.0,12.9,2.0,11.0,0.0,4.0,1.0,297.3,0.0,42.1,38.0,1.0
37.3,0.0,543560.9,15.0,10.0,2.0,2.0,0.0,4.0,1.0,1588.4,0.0,24.3,38.0,0.0
45.4,4.0,54442.3,15.0,12.2,2.0,3.0,0.0,4.0,1.0,602.6,0.0,47.6,38.0,1.0
26.0,4.0,367226.6,15.0,10.8,4.0,0.0,1.0,4.0,0.0,545.0,0.0,41.0,38.0,0.0
35.6,4.0,224888.5,15.0,13.0,2.0,3.0,0.0,4.0,1.0,1273.3,1.7,39.1,38.0,1.0
23.2,0.0,266161.4,15.0,7.0,4.0,0.0,0.0,2.0,1.0,145.5,46.9,40.1,38.0,0.0
22.2,4.0,201112.6,15.0,10.0,4.0,3.0,3.0,4.0,0.0,184.1,0.5,37.2,38.0,0.0
30.6,4.0,79023.4,15.0,12.0,2.0,6.0,0.0,4.0,1.0,1.1,0.0,41.0,38.0,0.0
38.1,2.0,186549.8,15.0,13.0,2.0,10.0,0.0,4.0,1.0,512.4,0.0,40.2,38.0,1.0
29.0,4.0,193112.8,15.0,7.8,4.0,2.0,1.0,4.0,0.0,11.7,305.2,38.7,38.0,0.0
34.6,2.0,109515.8,15.0,13.0,6.0,9.0,1.0,4.0,0.0,402.6,0.0,44.5,38.0,0.0
19.6,4.0,93086.3,15.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,49.7,38.0,0.0
28.3,4.0,274982.6,15.0,9.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,39.1,38.0,0.0
29.5,4.0,376047.9,15.0,14.0,2.0,9.0,5.0,4.0,0.0,0.0,0.6,42.4,38.0,1.0
24.5,4.0,176476.4,15.0,10.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,42.4,38.0,0.0
31.7,0.0,187843.9,15.0,6.0,2.0,0.0,0.0,4.0,1.0,68.5,0.2,20.2,38.0,0.0
38.2,4.0,321988.4,15.0,10.0,0.0,1.0,1.0,4.0,0.0,16.0,0.0,39.8,38.0,0.0
34.8,4.0,278147.2,15.0,4.1,4.0,2.0,1.0,2.0,1.0,0.0,0.0,39.2,38.0,0.0
34.6,2.0,142415.9,15.0,5.9,0.0,0.0,4.0,4.0,0.0,27.6,0.6,39.6,38.0,0.0
21.3,4.0,228147.1,15.0,10.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,37.1,25.0,0.0
38.3,4.0,251852.4,15.0,9.0,0.0,1.0,0.0,4.0,1.0,636.7,0.0,44.3,38.0,0.0
50.3,4.0,333517.8,15.0,10.0,2.0,3.0,0.0,4.0,1.0,290.3,429.6,38.9,38.0,0.0
32.2,6.0,182903.0,15.0,9.9,2.0,0.0,0.0,4.0,1.0,0.0,0.0,57.8,38.0,0.0
36.2,4.0,102750.4,15.0,10.0,4.0,9.0,1.0,4.0,0.0,29.4,0.0,26.2,38.0,0.0
47.5,4.0,101567.0,15.0,9.0,2.0,3.0,3.0,4.0,1.0,43.9,0.0,43.0,38.0,0.0
53.6,4.0,121472.8,15.0,13.0,4.0,1.0,1.0,4.0,0.0,91.6,0.0,36.3,38.0,0.0
37.8,4.0,106809.5,15.0,10.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,38.9,38.0,0.0
49.8,4.0,183034.6,15.0,12.2,0.0,11.0,4.0,4.0,1.0,31.1,0.5,43.4,38.0,0.0
35.5,4.0,80759.8,15.0,13.0,4.0,3.0,1.0,4.0,0.0,28.2,0.0,33.1,38.0,0.0
40.7,2.0,49675.8,15.0,11.0,0.0,9.0,0.0,4.0,1.0,737.6,0.6,41.1,38.0,1.0
27.2,6.0,211895.2,15.0,9.1,5.0,0.0,4.0,4.0,0.0,0.0,0.5,27.9,38.0,0.0
27.0,1.0,249999.9,15.0,10.0,4.0,1.0,3.0,4.0,1.0,142.8,1.0,49.3,38.0,0.0
51.5,4.0,205564.1,15.0,12.7,4.0,0.0,1.0,4.0,0.0,153.4,0.0,38.5,38.0,0.0
47.4,4.0,220847.5,15.0,12.3,0.0,7.0,1.0,4.0,1.0,25.0,0.0,35.4,11.0,0.0
36.7,4.0,107026.8,15.0,6.0,2.0,2.0,0.0,4.0,1.0,44.1,0.6,40.8,38.0,0.0
23.0,6.0,234477.9,15.0,13.0,4.0,0.0,3.0,4.0,0.0,29.2,0.0,34.7,38.0,0.0
43.3,4.0,222415.2,15.0,9.0,0.0,1.0,2.0,2.0,0.0,85.0,0.0,39.5,38.0,0.0
32.7,4.0,200641.1,15.0,11.0,2.0,5.0,0.0,4.0,0.0,62.1,0.0,39.1,38.0,0.0
34.6,4.0,134909.4,15.0,11.9,2.0,11.0,0.0,4.0,1.0,4835.8,1330.2,43.7,38.0,1.0
32.4,4.0,119074.3,15.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,24.3,38.0,0.0
27.5,4.0,184086.3,15.0,10.0,4.0,0.0,2.0,4.0,0.0,0.0,0.7,34.1,38.0,0.0
36.9,6.0,97456.1,15.0,12.9,2.0,0.0,0.0,4.0,1.0,359.8,0.0,40.5,38.0,1.0
36.8,4.0,313115.6,15.0,10.0,2.0,2.0,0.0,4.0,1.0,0.0,0.8,43.1,25.0,0.0
46.3,4.0,185904.5,15.0,15.0,2.0,9.0,0.0,4.0,1.0,6779.0,0.7,50.5,38.0,1.0
54.5,4.0,212280.5,15.0,8.8,5.0,1.0,1.0,2.0,0.0,152.5,0.8,38.8,38.0,0.0
19.4,4.0,200429.0,15.0,9.0,4.0,5.0,1.0,4.0,1.0,81.6,2.1,43.2,38.0,0.0
25.6,0.0,202130.3,15.0,9.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,34.0,38.0,0.0
43.5,0.0,74831.4,15.0,10.0,0.0,0.0,1.0,4.0,1.0,0.0,0.5,42.0,38.0,0.0
24.2,4.0,115018.9,15.0,3.9,4.0,11.0,1.0,2.0,1.0,194.7,0.0,45.0,38.0,0.0
40.8,4.0,193402.2,15.0,11.7,2.0,0.0,0.0,4.0,1.0,8036.4,0.0,58.9,38.0,1.0
39.2,4.0,197981.8,15.0,9.0,0.0,1.0,4.0,4.0,0.0,0.0,0.7,40.6,38.0,0.0
38.7,4.0,259502.7,15.0,6.0,2.0,2.0,0.0,4.0,1.0,614.0,0.0,41.1,38.0,0.0
18.2,4.0,93477.1,15.0,7.9,4.0,13.0,3.0,4.0,1.0,119.2,0.0,17.1,38.0,0.0
49.6,4.0,374726.6,15.0,13.0,2.0,3.0,0.0,4.0,1.0,386.9,0.0,44.2,38.0,1.0
32.2,4.0,238247.1,15.0,10.0,5.0,1.0,4.0,2.0,0.0,65.6,4.6,38.5,38.0,0.0
26.5,4.0,201771.2,15.0,10.0,4.0,0.0,1.0,4.0,1.0,0.0,0.4,41.9,0.0,0.0
30.3,4.0,207335.0,15.0,10.0,4.0,10.0,1.0,2.0,1.0,0.0,0.6,39.3,38.0,0.0
40.9,4.0,146176.0,15.0,13.0,0.0,9.0,1.0,4.0,0.0,590.1,0.0,63.8,38.0,0.0
22.2,4.0,13769.0,15.0,10.0,4.0,11.0,2.0,4.0,1.0,0.0,0.2,38.2,38.0,0.0
34.3,4.0,155407.7,15.0,13.1,2.0,0.0,0.0,4.0,1.0,659.7,10.3,99.0,38.0,1.0
38.0,4.0,179304.6,15.0,9.0,2.0,2.0,0.0,4.0,1.0,0.0,1550.9,44.2,25.0,0.0
44.3,0.0,194712.5,15.0,10.0,2.0,0.0,0.0,2.0,1.0,98.5,0.4,28.1,38.0,0.0
33.6,4.0,183353.8,15.0,9.0,2.0,7.0,2.0,4.0,1.0,0.0,0.0,32.4,38.0,0.0
68.2,5.0,94414.2,15.0,6.9,2.0,5.0,0.0,0.0,1.0,85.2,0.9,16.8,38.0,0.0
26.1,4.0,158936.0,15.0,12.9,5.0,0.0,1.0,4.0,1.0,0.0,0.0,34.1,38.0,0.0
33.5,4.0,169414.7,15.0,13.0,2.0,7.0,0.0,4.0,1.0,215.5,0.0,40.6,38.0,1.0
34.4,4.0,291270.0,15.0,9.0,2.0,2.0,0.0,4.0,1.0,30.2,0.0,39.6,38.0,0.0
46.1,2.0,199646.2,15.0,12.5,2.0,9.0,0.0,4.0,1.0,6868.3,0.6,48.6,38.0,1.0
24.5,4.0,106854.7,15.0,13.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,37.3,38.0,0.0
27.6,4.0,130418.4,15.0,10.9,4.0,1.0,3.0,4.0,1.0,0.0,0.0,35.1,38.0,0.0
55.9,4.0,91103.1,15.0,10.0,4.0,7.0,4.0,4.0,0.0,80.2,0.0,34.5,38.0,0.0
33.6,4.0,66435.7,15.0,9.0,4.0,2.0,1.0,4.0,0.0,110.9,0.6,41.0,38.0,0.0
24.0,2.0,179479.0,15.0,13.0,4.0,7.0,1.0,4.0,1.0,1577.9,1.4,39.6,38.0,0.0
51.1,4.0,274660.6,15.0,10.0,2.0,9.0,0.0,4.0,1.0,1280.5,1.3,46.6,38.0,1.0
