age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30,1,319280,15,10,4,2,1,4,1,0,0,40,38,0
67,6,40021,11,9,2,4,0,4,1,0,0,35,38,0
28,4,365411,6,5,2,6,0,4,1,0,0,42,38,0
20,4,116375,6,5,4,11,3,4,0,0,0,40,38,0
50,4,181139,15,10,4,4,1,4,1,0,0,40,38,0
20,4,30035,7,12,4,11,3,4,0,0,0,40,38,0
28,4,274964,11,9,2,2,0,4,1,0,0,38,38,0
39,4,379350,0,6,2,2,0,4,1,0,0,40,38,0
44,4,81853,11,9,4,11,1,1,0,0,0,40,38,0
18,4,146378,15,10,4,7,3,4,0,0,0,40,0,0
23,6,258298,9,13,4,1,3,4,1,0,2231,40,38,1
17,0,280670,0,6,4,0,3,4,0,0,0,40,38,0
48,4,318331,11,9,4,11,3,4,1,0,0,40,38,0
31,4,323069,11,9,5,1,4,4,0,0,0,20,0,0
24,4,113466,9,13,4,1,3,4,1,0,0,40,38,0
25,4,276310,6,5,2,6,0,4,1,0,0,40,25,0
46,5,278322,9,13,2,11,0,4,1,0,0,45,38,0
40,4,233320,5,4,5,7,1,4,0,0,0,25,38,0
32,4,207937,15,10,4,2,1,4,1,0,0,40,38,0
49,4,268234,5,4,2,5,0,4,1,0,0,40,38,0
38,4,51838,11,9,2,9,5,4,0,0,0,40,38,0
46,4,117849,15,10,2,11,0,4,1,15024,0,40,38,1
34,4,170769,11,9,2,1,0,4,1,0,0,50,38,1
33,4,181388,11,9,5,7,4,4,0,0,0,40,38,0
34,7,366198,10,16,2,9,0,4,1,0,0,45,11,1
43,1,92775,8,11,0,2,1,4,1,0,0,40,38,0
36,4,247750,11,9,2,13,0,2,1,0,0,45,38,0
31,4,183000,14,15,4,12,1,4,1,0,0,55,38,0
36,4,252327,4,3,3,2,2,4,1,0,0,40,25,0
24,4,172496,9,13,4,11,1,4,1,0,0,30,38,0
21,0,191806,15,10,4,0,3,4,1,0,0,75,38,0
38,1,91716,11,9,2,1,0,4,1,0,0,40,38,0
17,4,52486,1,7,4,7,3,4,0,0,0,12,38,0
71,2,229110,11,9,6,3,2,4,0,0,0,33,38,0
23,4,565313,15,10,4,7,3,2,1,2202,0,80,38,0
48,4,233511,11,9,2,13,0,4,1,0,0,50,38,1
67,7,261203,5,4,2,13,0,4,1,0,0,35,38,0
38,4,108907,11,9,0,2,1,4,1,0,0,40,0,0
23,4,190273,9,13,4,9,3,4,1,0,0,40,38,0
33,4,149220,8,11,4,7,4,2,0,0,0,40,38,0
41,6,227065,15,10,5,2,1,4,1,0,0,40,38,0
50,6,167728,10,16,2,9,0,4,1,0,0,60,38,1
53,4,154785,11,9,2,2,0,4,1,0,0,50,38,1
33,7,243678,15,10,4,12,1,4,0,0,0,40,38,0
43,4,373403,8,11,2,2,0,4,1,0,0,40,38,0
52,5,179951,14,15,2,3,0,4,1,0,0,40,38,0
65,4,143554,15,10,5,1,1,4,0,0,0,38,38,0
33,6,202729,9,13,2,2,0,4,1,0,0,40,38,1
20,4,153583,15,10,4,1,3,4,0,0,0,40,0,0
25,4,182866,11,9,4,5,3,4,1,0,0,40,38,0
37,6,326400,11,9,2,13,0,4,1,0,0,30,38,0
41,4,95168,11,9,4,6,4,2,0,0,0,40,38,0
27,4,147340,15,10,4,3,3,4,0,0,0,40,38,0
22,4,253799,9,13,2,6,0,4,1,0,0,45,0,0
25,4,395512,2,8,2,6,2,3,1,0,0,40,25,0
60,4,389254,11,9,2,1,0,4,1,0,0,40,38,0
69,5,107850,12,14,2,3,0,4,1,6514,0,40,38,1
37,4,201319,15,10,5,7,4,4,0,0,0,40,38,0
51,4,138847,9,13,2,3,0,4,1,0,0,40,38,1
55,4,197399,12,14,2,3,0,4,1,99999,0,55,38,1
47,4,252079,9,13,2,6,0,4,1,7688,0,44,38,1
33,0,160776,8,11,0,0,1,4,0,0,0,40,10,0
51,4,237735,11,9,2,5,0,4,1,3103,0,40,38,1
34,4,209808,15,10,2,1,0,4,1,0,0,40,38,1
37,4,252947,9,13,4,6,1,2,1,0,1719,32,38,0
45,4,246392,11,9,4,8,4,2,0,0,0,30,38,0
36,4,297335,9,13,4,11,1,1,0,0,0,50,3,0
60,2,138502,9,13,2,10,0,4,1,7298,0,48,38,1
20,0,137876,15,10,4,0,3,4,1,0,0,40,38,0
51,2,168539,9,13,2,3,0,4,1,0,0,50,38,1
25,2,192321,9,13,4,9,3,4,0,0,0,40,38,0
59,4,182460,11,9,2,3,0,4,1,0,0,30,38,1
66,0,107744,15,10,2,0,0,4,1,0,0,40,38,0
37,4,348796,9,13,0,7,1,4,1,0,0,40,38,0
41,4,106900,9,13,2,12,0,4,1,0,1902,42,38,1
31,5,455995,15,10,4,3,1,4,1,0,0,65,38,1
42,4,20809,11,9,0,2,1,4,1,0,0,75,38,1
51,4,138358,0,6,0,2,1,2,0,0,0,35,38,0
44,4,193459,8,11,2,2,0,4,1,3411,0,40,38,0
26,4,89326,9,13,4,11,1,4,1,0,0,40,38,0
69,4,114801,11,9,2,7,0,4,1,0,0,20,38,0
17,4,70868,1,7,4,2,3,4,1,0,0,16,38,0
40,6,107762,9,13,2,3,0,4,1,0,0,45,38,0
30,7,158291,9,13,4,1,1,4,1,0,0,40,38,0
53,4,274528,9,13,0,3,1,4,1,0,0,70,38,0
32,4,116138,12,14,4,12,1,1,1,0,0,11,35,0
56,7,466498,8,11,2,2,0,2,1,0,0,60,38,1
28,4,115971,15,10,0,1,4,4,0,0,0,40,38,0
22,4,83998,15,10,4,11,1,4,1,0,0,40,38,0
25,2,31873,9,13,4,1,1,4,0,0,0,40,38,0
36,4,605502,0,6,4,13,1,2,0,0,0,40,38,0
39,6,218490,14,15,2,9,0,4,1,0,2415,50,0,1
60,4,83861,11,9,2,5,0,4,1,0,0,40,38,0
18,4,168288,11,9,4,5,3,4,1,0,0,40,38,0
41,2,176716,11,9,2,13,0,4,1,0,0,60,38,0
27,4,155057,11,9,4,13,1,4,1,0,0,70,38,0
37,4,82283,4,3,2,7,0,1,1,0,0,40,0,0
52,7,254285,10,16,2,9,0,4,1,0,1887,70,11,1
43,4,354408,2,8,2,1,0,2,1,0,0,40,38,0
45,1,56904,9,13,2,1,0,4,1,5013,0,45,38,0
70,4,235781,15,10,0,4,1,1,1,0,0,40,39,0
49,4,177211,9,13,2,7,0,4,1,0,0,40,38,0
19,4,160811,11,9,4,11,3,4,1,0,0,38,38,0
39,4,299828,4,3,5,11,4,2,0,0,0,30,32,0
46,7,363875,15,10,0,10,4,0,0,0,0,40,38,0
41,2,170924,15,10,4,9,2,4,1,0,0,7,38,0
29,4,192010,9,13,4,9,1,4,0,0,0,60,30,0
50,0,156008,1,7,2,0,3,2,0,0,0,40,38,0
56,4,191917,7,12,0,1,4,4,0,4101,0,40,38,0
38,4,273640,11,9,4,7,4,4,0,0,0,40,38,0
33,4,125856,11,9,2,2,0,4,1,0,0,40,38,0
67,0,201657,9,13,0,0,1,4,0,0,0,60,38,0
22,4,359759,15,10,4,11,1,1,1,0,0,20,29,0
50,4,95435,5,4,2,13,0,4,1,0,1579,65,2,0
31,4,379798,15,10,2,11,0,4,1,0,0,40,38,1
46,6,140121,11,9,0,2,3,4,1,0,0,50,38,0
20,4,224640,7,12,4,3,3,4,0,0,0,40,38,0
32,4,164243,11,9,2,12,0,4,1,0,0,60,38,1
34,4,100593,15,10,0,9,4,4,0,0,0,6,38,0
30,4,185177,1,7,4,5,3,4,1,0,0,49,38,0
39,6,147850,11,9,2,13,0,4,1,0,0,30,38,0
30,4,241259,8,11,2,13,0,4,1,0,0,40,38,0
47,4,213140,8,11,2,2,0,4,1,7688,0,40,38,1
67,0,244122,8,11,6,0,1,4,0,0,0,1,38,0
20,0,189203,7,12,4,0,1,4,1,0,0,20,38,0
71,4,180117,0,6,2,6,0,4,1,0,0,40,38,0
47,4,236805,15,10,0,11,4,4,0,0,0,60,38,0
30,4,132601,9,13,2,3,0,4,1,99999,0,50,38,1
38,4,223433,11,9,4,6,1,4,1,0,0,40,38,0
67,0,163726,4,3,2,0,0,4,1,0,0,49,38,0
30,4,87054,11,9,2,2,0,4,1,0,0,50,38,0
41,2,97064,8,11,0,1,4,4,0,0,0,44,38,0
46,4,187226,6,5,0,7,1,4,1,0,0,25,38,0
76,2,169133,15,10,6,1,1,4,0,0,0,30,38,0
62,4,194167,11,9,0,6,1,4,0,2174,0,40,38,0
41,2,88904,9,13,5,9,4,2,0,0,0,40,38,0
67,4,336163,11,9,2,5,0,4,1,0,0,24,38,0
18,4,675421,6,5,4,5,3,4,1,594,0,40,38,0
51,4,126010,11,9,2,2,0,4,1,0,0,40,38,0
25,4,135568,6,5,2,5,0,4,1,0,0,40,38,0
52,4,443742,15,10,0,3,1,4,1,0,0,60,38,0
32,4,84179,11,9,4,5,1,4,0,0,0,45,38,0
31,4,193132,9,13,4,12,1,4,0,0,0,42,38,0
18,3,157131,1,7,4,0,3,4,0,0,0,10,38,0
32,4,213887,15,10,0,6,4,4,1,0,0,45,38,0
34,4,186346,11,9,5,7,1,4,0,0,0,40,38,0
71,0,229424,11,9,6,0,1,4,0,0,0,40,38,0
39,4,230329,9,13,2,11,0,4,1,0,0,40,2,1
42,0,257780,1,7,2,0,0,4,1,0,0,15,38,0
37,1,289653,15,10,2,2,0,4,1,0,0,40,38,0
39,1,30673,6,5,2,6,0,4,1,0,0,40,38,1
23,4,141264,15,10,4,3,2,2,0,0,0,40,38,0
23,4,695136,11,9,4,5,1,4,1,0,0,30,38,0
49,4,199763,15,10,0,6,1,4,0,0,0,35,38,0
45,6,184285,9,13,0,9,1,4,1,0,0,45,38,0
26,4,151551,15,10,5,11,3,0,1,2597,0,48,38,0
56,4,147989,15,10,3,13,1,4,1,0,0,40,38,0
32,4,37210,9,13,2,3,0,4,1,0,0,45,38,1
18,4,201554,15,10,4,6,1,4,0,0,0,15,38,0
64,0,267198,14,15,2,0,0,4,1,0,0,16,38,0
59,4,380357,9,13,0,3,1,4,1,0,0,40,38,0
52,5,138497,9,13,2,3,0,4,1,0,0,60,38,0
53,1,68985,11,9,2,1,0,4,1,0,0,40,38,0
35,4,209214,11,9,2,1,5,4,0,4386,0,35,38,1
38,4,210866,11,9,2,3,0,4,1,0,0,44,38,1
45,4,123681,11,9,2,11,0,4,1,0,0,40,38,1
67,0,37170,5,4,0,0,1,4,1,0,0,3,38,0
44,4,171615,11,9,2,13,0,4,1,0,0,45,38,0
52,1,154521,11,9,2,1,0,4,1,0,0,44,38,1
39,0,362685,13,1,6,0,1,4,0,0,0,20,8,0
22,4,110371,11,9,2,7,3,4,1,0,0,50,38,0
36,4,159016,11,9,2,6,0,4,1,0,0,38,38,0
27,4,221252,11,9,4,1,1,0,0,0,0,8,38,0
37,4,42645,11,9,2,4,0,4,1,0,0,40,38,0
30,4,140011,8,11,2,5,0,4,1,0,0,53,38,0
70,4,94692,9,13,2,11,0,4,1,0,0,70,38,1
31,4,46807,9,13,4,12,1,4,1,0,0,40,38,0
28,4,378460,9,13,4,1,1,4,1,10520,0,60,38,1
23,4,122272,11,9,4,2,3,4,0,0,0,40,38,0
18,4,423024,11,9,4,7,1,4,1,0,0,20,38,0
27,4,29807,11,9,5,5,4,4,0,0,0,40,23,0
59,6,56392,15,10,2,4,0,4,1,0,1579,60,38,0
49,4,148995,11,9,0,1,1,4,1,0,0,40,38,0
31,2,83671,15,10,4,1,1,2,0,0,0,40,38,0
47,4,275361,7,12,6,7,3,4,0,0,0,35,38,0
51,4,159604,15,10,2,9,5,4,0,0,0,40,38,1
18,4,181712,1,7,4,5,3,4,1,0,0,12,38,0
43,2,188291,14,15,2,9,0,4,1,15024,0,45,38,1
30,0,203834,9,13,4,0,1,1,0,0,0,50,35,0
32,4,42485,11,9,0,2,4,4,1,0,0,40,38,0
37,4,312271,12,14,0,3,1,4,1,0,0,65,38,0
31,7,60186,9,13,0,9,1,4,1,0,0,40,38,0
38,4,167440,9,13,2,13,0,4,1,4508,0,40,38,0
61,2,35001,5,4,2,1,0,4,1,2885,0,40,38,0
27,4,206903,9,13,4,5,4,4,1,0,0,35,38,0
31,4,87054,11,9,2,2,0,4,1,0,0,50,38,0
35,4,401930,11,9,2,1,5,4,0,0,1887,42,38,1
32,4,205152,11,9,2,3,0,4,1,3103,0,40,38,1
53,0,220640,9,13,0,0,2,3,0,0,0,20,38,0
42,4,97688,11,9,0,11,1,4,1,0,0,47,38,0
36,4,180859,8,11,2,5,0,4,1,0,0,38,38,0
35,4,37314,15,10,2,2,0,4,1,5013,0,40,38,0
35,4,99357,9,13,2,3,5,4,0,0,1977,30,38,1
51,4,302146,1,7,4,7,1,2,0,0,0,40,38,0
23,4,199070,11,9,4,10,3,2,1,0,0,16,38,0
49,4,318331,11,9,0,6,1,4,1,0,0,40,38,0
32,4,156464,11,9,2,2,0,4,1,0,0,40,38,0
42,4,217826,11,9,4,2,3,2,1,0,0,40,0,0
48,5,51579,9,13,2,3,0,4,1,0,0,60,38,1
53,2,176059,12,14,0,9,4,4,0,0,0,50,38,0
25,6,72338,11,9,4,11,4,1,0,0,0,40,38,0
61,0,139391,15,10,2,0,0,4,1,99999,0,30,38,1
33,7,163110,9,13,4,9,1,4,1,0,0,20,38,0
40,4,175398,8,11,0,9,1,4,0,0,0,20,38,0
22,4,117779,9,13,4,9,3,4,1,0,0,40,38,0
23,4,141323,15,10,4,7,3,4,1,0,0,40,38,0
34,4,213722,11,9,4,5,3,4,1,0,0,40,38,0
42,4,248094,11,9,2,13,0,4,1,0,1740,43,38,0
47,4,158451,12,14,2,9,5,4,0,0,0,2,38,1
34,4,329587,0,6,5,7,1,4,0,0,0,35,38,0
29,4,107812,15,10,4,9,1,4,1,0,0,15,38,0
37,4,336880,15,10,2,13,0,4,1,0,0,50,38,0
30,4,347132,15,10,4,6,1,2,0,0,0,40,38,0
22,4,157145,8,11,4,2,3,4,1,0,0,50,38,0
30,4,231826,15,10,2,11,0,4,1,0,0,40,38,1
37,4,175720,0,6,4,5,1,4,1,0,0,40,38,0
52,4,91048,11,9,0,6,3,2,0,0,0,35,38,0
37,2,297449,11,9,2,10,0,4,1,0,0,40,38,1
41,0,277390,9,13,2,0,5,4,0,0,0,30,38,1
42,2,351161,15,10,0,2,1,4,1,0,0,40,38,0
27,0,162104,6,5,4,0,3,4,0,0,0,40,38,0
18,5,38307,1,7,4,4,3,4,1,0,0,30,38,0
23,4,142766,15,10,4,1,3,4,1,1055,0,20,38,0
20,0,149478,15,10,4,0,2,4,0,0,0,25,38,0
36,4,296999,15,10,0,2,1,4,0,0,0,37,38,0
46,4,219021,11,9,2,13,0,4,1,15024,0,44,38,1
24,4,77665,11,9,4,2,1,4,1,0,0,42,38,0
40,4,287079,11,9,4,4,1,4,1,0,0,55,38,0
38,4,130813,11,9,0,6,2,4,0,0,0,40,38,0
47,4,120131,9,13,2,11,0,4,1,0,0,40,38,1
33,4,34975,15,10,2,3,0,4,1,0,0,45,38,0
47,1,168191,15,10,2,2,0,4,1,0,0,40,0,0
59,4,264357,0,6,2,13,0,4,1,0,0,50,38,0
47,4,345493,14,15,2,9,0,1,1,99999,0,55,35,1
17,4,56986,2,8,4,11,3,4,0,0,0,18,38,0
33,7,79580,9,13,2,1,0,2,1,0,0,40,38,0
25,4,163620,11,9,2,3,0,4,1,7298,0,84,38,1
35,4,129573,11,9,2,13,0,4,1,0,0,65,38,0
32,4,113364,9,13,4,13,1,4,1,0,0,40,38,0
46,4,175109,11,9,2,1,0,4,1,0,1485,40,38,1
44,4,187322,9,13,0,13,1,4,1,0,0,40,38,0
19,4,129620,0,6,4,7,2,4,0,0,0,30,38,0
31,2,121055,11,9,2,2,0,4,1,0,0,70,38,1
56,4,208431,15,10,6,3,1,2,0,0,0,32,38,0
53,4,34368,15,10,2,3,0,4,1,0,0,45,38,1
19,4,261259,11,9,4,5,3,4,1,0,0,20,38,0
34,1,199934,15,10,2,1,0,2,1,0,0,40,38,1
21,4,57711,11,9,4,7,1,4,0,0,0,30,38,0
30,4,280069,15,10,4,11,1,4,0,0,0,48,38,0
33,4,345360,15,10,4,11,1,4,1,0,0,40,38,0
28,4,107411,9,13,4,9,1,4,0,0,0,35,38,0
23,4,139012,8,11,4,13,3,1,1,0,0,40,34,0
43,7,129298,12,14,2,3,0,4,1,0,0,40,38,1
40,4,140559,11,9,2,8,5,4,0,0,0,45,38,0
35,4,283305,9,13,4,3,1,4,0,0,0,40,38,0
28,4,297742,15,10,4,6,3,4,0,0,0,40,38,0
22,4,183083,15,10,4,6,1,4,0,0,0,35,38,0
39,5,336226,11,9,2,3,0,4,1,3103,0,60,38,1
20,4,56322,15,10,4,7,3,4,1,2176,0,25,38,0
31,4,166343,11,9,4,6,3,2,1,0,0,50,0,0
29,4,206351,0,6,2,2,0,4,1,5013,0,40,38,0
32,4,230484,5,4,5,11,4,4,0,0,0,35,38,0
30,6,65278,7,12,4,2,3,4,1,0,0,40,38,0
21,4,91819,8,11,4,7,1,4,1,0,0,30,38,0
56,6,84774,7,12,2,4,5,4,0,0,0,40,38,0
42,4,125280,9,13,2,3,0,4,1,3137,0,40,38,0
36,4,187983,9,13,2,9,5,4,0,0,0,40,38,0
46,4,201595,11,9,2,13,0,4,1,0,0,70,38,0
48,4,240629,11,9,2,2,0,4,1,0,0,40,21,1
64,5,161325,7,12,2,11,0,4,1,0,1887,50,38,1
51,1,140035,11,9,2,1,0,4,1,0,0,40,38,1
30,4,162442,9,13,2,9,5,4,0,7688,0,50,38,1
41,4,22201,9,13,2,3,0,1,1,0,0,40,23,1
32,4,151053,11,9,2,5,0,4,1,0,0,40,38,1
56,4,91905,11,9,2,11,5,4,0,0,0,4,38,0
50,4,126566,11,9,2,5,0,2,1,0,0,40,38,0
26,7,126327,7,12,4,1,4,2,0,0,0,40,38,0
63,4,237620,11,9,2,2,0,4,1,0,0,30,38,0
25,4,95691,11,9,4,7,4,4,0,0,0,30,4,0
30,4,142977,15,10,0,2,1,4,1,0,0,65,38,0
27,4,376936,11,9,4,2,1,4,1,0,0,40,38,0
33,4,25610,7,12,2,11,0,3,1,0,0,40,23,1
26,4,299810,11,9,4,11,1,4,0,0,0,50,38,0
44,4,145441,9,13,2,3,0,4,1,7298,0,48,38,1
28,0,291374,11,9,5,0,4,2,0,0,0,30,38,0
27,4,132326,15,10,2,2,0,4,1,0,0,40,38,0
30,4,262994,15,10,0,2,1,2,1,0,0,40,38,0
37,6,352882,11,9,0,3,1,1,0,0,0,70,34,1
23,4,259496,11,9,4,6,3,4,0,0,0,40,38,0
36,4,22494,15,10,0,3,4,4,0,0,0,40,38,0
49,4,28791,15,10,0,7,1,4,0,0,0,40,38,0
50,4,195298,15,10,2,3,0,4,1,0,0,50,38,1
42,4,282062,6,5,2,13,0,4,1,0,0,40,38,0
27,4,137645,9,13,4,11,1,2,0,0,1590,40,38,0
51,2,199688,9,13,2,10,0,4,1,0,0,40,38,1
37,4,221850,12,14,2,3,0,4,1,0,0,50,7,1
31,4,244147,11,9,0,2,4,4,1,0,0,55,38,0
48,5,369522,9,13,2,3,5,4,0,0,0,25,38,1
22,4,412156,15,10,4,1,3,4,0,0,0,40,38,0
37,0,148266,14,15,2,0,0,4,1,0,0,6,25,0
74,5,162340,15,10,6,3,4,4,1,0,0,40,38,0
20,0,203353,15,10,4,0,3,4,0,0,0,40,38,0
24,5,60668,11,9,4,2,3,4,1,0,0,40,38,0
50,7,276241,9,13,2,3,0,4,1,0,0,40,38,1
44,4,29762,11,9,0,13,1,4,1,0,0,68,38,0
20,2,350845,15,10,4,1,3,4,0,0,0,10,38,0
29,4,270421,9,13,2,2,0,4,1,0,0,50,38,1
25,4,104193,11,9,4,7,3,4,0,114,0,40,38,0
60,4,148522,15,10,2,2,0,0,1,0,0,40,38,0
33,5,40444,15,10,2,3,0,4,1,0,0,40,38,0
56,4,32446,15,10,2,2,0,4,1,0,0,40,38,1
44,4,408717,11,9,0,11,1,4,1,3674,0,50,38,0
46,4,155489,11,9,2,6,0,4,1,0,0,43,38,1
42,2,137232,11,9,0,10,4,4,0,0,0,50,38,0
41,4,222504,14,15,0,9,4,4,0,0,0,38,38,0
61,0,30475,5,4,2,0,0,4,1,0,0,40,38,1
24,4,204935,12,14,4,1,1,4,1,0,0,56,38,0
23,4,413345,9,13,4,1,1,4,0,0,0,60,38,0
36,6,48093,15,10,2,11,0,4,1,0,0,92,38,0
34,4,236318,11,9,4,6,4,4,1,0,0,40,38,0
54,4,22743,15,10,2,13,0,4,1,15024,0,60,38,1
29,0,19793,15,10,0,0,4,4,0,0,0,8,38,0
49,4,43348,12,14,4,9,1,4,1,0,0,40,38,1
55,7,26290,8,11,6,3,1,0,0,0,0,38,38,0
23,4,260617,0,6,4,2,1,4,1,0,0,40,38,0
50,4,169925,11,9,2,2,0,4,1,0,0,15,38,0
43,4,104660,9,13,5,9,4,4,1,0,0,45,38,0
33,4,167939,11,9,2,7,3,4,0,0,0,25,38,0
45,5,145290,11,9,2,7,0,4,1,0,0,40,38,1
23,4,173851,15,10,4,2,1,4,1,0,0,40,38,0
38,4,226311,11,9,1,7,5,4,0,0,0,25,38,0
28,4,339372,15,10,4,11,1,4,1,0,0,40,38,0
33,6,343021,15,10,4,11,1,4,1,0,0,65,38,0
33,4,232475,15,10,4,11,3,4,1,0,0,45,38,0
29,4,89030,11,9,4,11,4,4,0,0,0,40,38,0
57,5,107617,11,9,5,4,1,4,1,0,0,60,38,1
30,4,96287,12,14,4,9,1,4,0,0,0,45,38,0
